,total,data,pde
0,0.9035860297033342,0.8862090621964406,0.017376968846755
1,0.8182391794051154,0.8088831225694236,0.0093560561214147
2,0.8126012348522574,0.8053007384478036,0.007300497165297
3,0.8102989879705138,0.8041345181101459,0.006164469410097
4,0.8092536531262479,0.8039022769968388,0.0053513761169782
5,0.8095886622445058,0.8037671138674526,0.0058215474897316
6,0.80841321056172,0.8035529023509914,0.0048603081856696
7,0.8078489459167093,0.8033252955493281,0.0045236498350277
8,0.8086827331680363,0.8033695186598826,0.0053132151338366
9,0.8079539795043105,0.8033961690078347,0.0045578104092629
10,8.070232716253248,0.7985423618454044,0.08480908991453254
11,8.027251063363027,0.7960592787144548,0.06665827657206584
12,8.017576109352758,0.7953431277962054,0.06414482692035578
13,8.016599731122033,0.795382577989061,0.0627739674774772
14,8.016998819577491,0.7952659528134233,0.0643392780132718
